"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT08","WT09","WT11","WT13","WT16","WT22"
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-09",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-10",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-11",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-12",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-13",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-14",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-15",,"0.50",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-16",,"0.21",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-17",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-18",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-19",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-20",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-21",,"0.75",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-22",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-23",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-24",,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-25",,"0.41",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-26",,"1.11",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-27",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-28",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-29",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-30",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-10-31",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-01",,"1.51",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-02",,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-03",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-04",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-05",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-06",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-07",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-08",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-09",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-10",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-11",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-12",,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-13",,"0.73",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-14",,"0.24",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-15",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-16",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-17",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-18",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-19",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-20",,"0.42",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-21",,"0.28",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-22",,"1.20",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-23",,"0.20",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-24",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-25",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-26",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-27",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-29",,"0.35",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-11-30",,"0.51",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-01",,"0.37",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-02",,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-03",,"2.63",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-04",,"3.78",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-05",,"0.28",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-06",,"1.23",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-07",,"0.36",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-08",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-09",,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-10",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-11",,"0.76",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-12",,"5.18",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-13",,"0.35",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-14",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-15",,"0.06",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-16",,"1.27",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-17",,"0.62",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-18",,"0.51",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-19",,"0.66",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-20",,"1.06",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-21",,"0.72",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-22",,"0.02",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-23",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-24",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-25",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-26",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-27",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-28",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-29",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-30",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2014-12-31",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-01",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-02",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-03",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-04",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-05",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-06",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-07",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-08",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-09",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-10",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-11",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-12",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-13",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-14",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-15",,"0.11",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-16",,"0.02",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-17",,"0.03",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-18",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-19",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-20",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-21",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-22",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-23",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-24",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-25",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-26",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-27",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-28",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-29",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-30",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-01-31",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-01",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-02",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-03",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-04",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-05",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-06",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-07",,"3.06",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-08",,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-09",,"1.85",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-10",,"0.20",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-11",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-12",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-13",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-14",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-15",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-16",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-17",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-18",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-19",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-20",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-21",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-22",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-23",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-24",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-25",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-26",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-27",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-02-28",,"0.42",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-01",,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-02",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-03",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-04",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-05",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-06",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-07",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-08",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-09",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-10",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-11",,"0.10",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-12",,"0.12",,,,,,,,,,,,,,,,,,,,
"US1CAYB0001","CHALLENGE BROWNSVILLE 1.3 WSW, CA US","39.451765","-121.280096","624.5","2015-03-13",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
